Date,Open,High,Low,Close,Volume,funding_rate,funding_mean_3,funding_mean_14,funding_mean_30,funding_vol_3,funding_vol_14,funding_vol_30,funding_z_5,funding_z_20,funding_z_60,price_vol_5,price_vol_20,price_vol_60,rsi_7,rsi_14,rsi_28,sma_10,sma_50,sma_200
2020-03-22,132.63,137.13,121.1,122.32,1055699.86532,0.00030000000000000003,0.00030000000000000003,0.0001427242857142857,0.000593544,0.0,0.0009344182730095065,0.0008393163941528783,0.0,-0.034000818418532766,-0.6602334681311322,1.5809086840042579,2.9866523920637817,1.8758895035990326,48.5966935787386,29.642536564541416,27.859263139287563,124.99399999999999,210.00439999999998,
2020-03-23,122.31,137.5,119.5,135.92,1436796.12449,0.00030000000000000003,0.00030000000000000003,0.00013728142857142854,0.0005522400000000001,0.0,0.0009331747965360576,0.000821478519269181,0.0,-0.02134069069289699,-0.6584407808998397,1.780657288271154,3.0436219794924573,1.8943379825856606,73.55278092978645,33.24482741322308,31.393211967817436,125.17999999999999,208.954,
2020-03-24,135.89,143.36,132.2,138.42,1244377.16334,0.00030000000000000003,0.00030000000000000003,0.00011554785714285712,0.0005059783333333333,0.0,0.0009249691780908889,0.0007939380776344038,0.0,0.01689857183370185,-0.6539872059770003,1.2978513462608396,3.0472418228279627,1.8950603956017695,72.43147308123244,34.42999999975899,33.69286854841873,126.76799999999999,207.92860000000002,
2020-03-25,138.42,142.33,132.54,136.1,1034248.74369,0.00030000000000000003,0.00030000000000000003,9.158285714285712e-05,0.0004785703333333333,0.0,0.0009147511309844691,0.000786083814529595,0.0,0.06356964558854304,-0.6513739917122043,1.2915322156409046,3.04155853599935,1.895196894128054,67.7801937132349,35.09147429012317,35.901634081028206,128.0,206.87240000000003,
2020-03-26,136.11,139.74,133.26,138.4,751060.63102,0.00030000000000000003,0.00030000000000000003,4.092785714285713e-05,0.00044721999999999996,0.0,0.0008789659022718665,0.0007732991379706842,0.0,0.08082089397026267,-0.6459438376096549,1.2901036006830955,3.0178790267501476,1.8919514045043704,53.02593659835394,63.68355109997175,35.57900170974213,130.738,205.5648,
2020-03-27,138.4,141.27,129.68,131.33,706948.54559,0.00030000000000000003,0.00030000000000000003,0.00027647714285714285,0.0003910773333333333,0.0,8.801447218661335e-05,0.000716945519523662,0.0,0.08316058412444917,-0.6459438376096549,1.1202297847336065,3.019596249214966,1.8953544136611535,47.24005134703294,48.52544020667673,34.898882805020364,132.304,203.9276,
2020-03-28,131.33,132.97,124.88,130.98,896032.10594,0.00017285,0.0002576166666666667,0.000267395,0.00038144966666666665,7.341008672751398e-05,9.18759952536493e-05,0.0007179033921774443,-1.7885398482472605,-0.013787418762153641,-0.7089358048845381,0.5554530836160537,2.9505001770896935,1.8931530501275495,47.81704781617796,55.18427518332605,35.94549662580876,133.591,202.0806,
2020-03-29,130.94,131.84,123.81,124.5,543997.0,0.00030000000000000003,0.0002576166666666667,0.000267395,0.000368691,7.341008672751398e-05,9.18759952536493e-05,0.0007157618501667536,0.4471349620618175,0.1551298824232551,-0.6056434751540364,0.5771837379726403,2.9479733163489827,1.8964809484368002,53.14846909193519,50.415512464559306,35.07756276955632,132.411,200.1096,
2020-03-30,124.47,135.42,124.06,132.06,764831.92747,0.00010090000000000001,0.00019125000000000001,0.00027669642857142856,0.00032398100000000004,0.00010081727282568229,6.089407090088116e-05,0.0006877363338511073,-1.4406731946136815,-0.06980582225201573,-0.7125678192903904,0.901451937179946,2.969114740312839,1.8959918076333029,43.24702589117312,62.91748526414434,33.67750367556185,132.269,198.18099999999998,
2020-03-31,132.09,135.0,130.38,132.72,547669.27789,0.00030000000000000003,0.00023363333333333337,0.0002766964285714286,0.00031170433333333337,0.00011495043859568878,6.089407090088116e-05,0.0006846583517582292,0.7023080011097711,0.21302337205167568,-0.5635706213541049,0.8796471603256177,2.9707631099207354,1.895483630132697,39.34181002140843,61.007101354610576,34.73296500888246,132.275,196.37760000000003,
